"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"KundeName";"Warenempfänger";"A_Adresse";"A_Hausnummer";"Land";"Postleitzahl";"Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt";"Tour";"VersandLager";"Lagerplatz";"LagerBestand";"Eingelagert";"PA_Status";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"Projekt";"ProjektArtikel";"Warenempfänger_String"
"9403.9090";"Möbelteile aus Holz";"310003922";"310003922-10";10;"Löffelhardt Heilbronn";"H00001169";"Hauptstrasse";"58";"DE";"74360";"Ilsfeld";"DE-7342055               ";19.10.2011 00:00:00;19.10.2011 00:00:00;20.00;20.00;325.98;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039226310000 0001";"63Waschtischplatte KH 2177mm";"63";"Vita";"310003922";"6310000 0001";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld"
"9403.6000";"Holzmöbel";"310003922";"310003922-11";11;"Löffelhardt Heilbronn";"H00001169";"Hauptstrasse";"58";"DE";"74360";"Ilsfeld";"DE-7342055               ";19.10.2011 00:00:00;19.10.2011 00:00:00;22.00;44.00;873.78;2.00;"Euro";19;"PUM";"200";;;1;0;"3100039226322200 0001";"Unterschrank VitaArt 750 mm";"63";"Vita";"310003922";"6322200 0001";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld"
"9403.9090";"Möbelteile aus Holz";"310003923";"310003923-10";10;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";19.10.2011 00:00:00;19.10.2011 00:00:00;20.00;20.00;305.69;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00101586310000 0001";"63Waschtischplatte KH 2000mm";"63";"Vita";"SP0010158";"6310000 0001";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg"
"9403.9090";"Möbelteile aus Holz";"310003923";"310003923-11";11;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";19.10.2011 00:00:00;19.10.2011 00:00:00;3.00;9.00;91.71;3.00;"Euro";19;"PUM";"200";;;1;5;"SP00101586388000 0001";"Konsole";"90";"Neutrale Artikel";"SP0010158";"6388000 0001";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg"
"9403.6000";"Holzmöbel";"310003925";"310003925-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;25.00;25.00;763.81;1.00;"Euro";19;"PUM";"200";"B33       ";1.00;1;9;"3100039256322500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003925";"6322500 0001";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld"
"9403.9090";"Möbelteile aus Holz";"310003927";"310003927-10";10;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;18.00;18.00;282.77;1.00;"Euro";19;"PUM";"200";"K32       ";1.00;1;9;"3100039276310000 0001";"63Waschtischplatte KH 1800mm";"63";"Vita";"310003927";"6310000 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.9090";"Möbelteile aus Holz";"310003927";"310003927-11";11;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;9.00;91.71;3.00;"Euro";19;"PUM";"200";;;1;5;"3100039276388000 0001";"Konsole";"90";"Neutrale Artikel";"310003927";"6388000 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.9090";"Möbelteile aus Holz";"310003931";"310003931-10";10;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";12.10.2011 00:00:00;12.10.2011 00:00:00;14.00;14.00;312.06;1.00;"Euro";19;"PUM";"200";;;1;5;"SP00101836310000 0001";"63Waschtischplatte KH 1500mm";"63";"Vita";"SP0010183";"6310000 0001";"Link KG, Donaustrasse 11, DE-76437 Rastatt"
"9403.6000";"Holzmöbel";"310003931";"310003931-11";11;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";12.10.2011 00:00:00;12.10.2011 00:00:00;22.00;44.00;786.31;2.00;"Euro";19;"PUM";"200";;;1;0;"SP00101836321200 0001";"Unterschrank VitaArt 750 mm";"63";"Vita";"SP0010183";"6321200 0001";"Link KG, Donaustrasse 11, DE-76437 Rastatt"
"7009.9190";"Glasspiegel";"310003931";"310003931-12";12;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";12.10.2011 00:00:00;12.10.2011 00:00:00;35.00;35.00;609.27;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00101836342300 0001";"Spiegelschrank VitaArt  1500mm";"63";"Vita";"SP0010183";"6342300 0001";"Link KG, Donaustrasse 11, DE-76437 Rastatt"
"9403.6000";"Holzmöbel";"310003931";"310003931-13";13;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";12.10.2011 00:00:00;12.10.2011 00:00:00;30.00;30.00;323.10;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00101836335101 0001";"Seitenelement VitaArt 450mm";"63";"Vita";"SP0010183";"6335101 0001";"Link KG, Donaustrasse 11, DE-76437 Rastatt"
"9403.9090";"Möbelteile aus Holz";"310003932";"310003932-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";19.10.2011 00:00:00;19.10.2011 00:00:00;14.00;14.00;248.38;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039326310000 0001";"63Waschtischplatte KH 1500mm";"63";"Vita";"310003932";"6310000 0001";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe"
"9403.9090";"Möbelteile aus Holz";"310003932";"310003932-11";11;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";19.10.2011 00:00:00;19.10.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19;"PUM";"200";;;1;5;"3100039326388000 0001";"Konsole";"90";"Neutrale Artikel";"310003932";"6388000 0001";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe"
"9403.9090";"Möbelteile aus Holz";"310003934";"310003934-10";10;"Pfeiffer & May Aalen Gmbh";"H00001273";"Filsallee";"5";"DE";"73207";"Plochingen";;12.10.2011 00:00:00;12.10.2011 00:00:00;14.00;14.00;204.43;1.00;"Euro";19;"PUM";"200";;;1;5;"3100039346310000 0001";"63Waschtischplatte KH 1450mm";"63";"Vita";"310003934";"6310000 0001";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen"
"9403.9090";"Möbelteile aus Holz";"310003934";"310003934-11";11;"Pfeiffer & May Aalen Gmbh";"H00001273";"Filsallee";"5";"DE";"73207";"Plochingen";;12.10.2011 00:00:00;12.10.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19;"PUM";"200";;;1;5;"3100039346388000 0001";"Konsole";"90";"Neutrale Artikel";"310003934";"6388000 0001";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen"
"9403.6000";"Holzmöbel";"310003934";"310003934-12";12;"Pfeiffer & May Aalen Gmbh";"H00001273";"Filsallee";"5";"DE";"73207";"Plochingen";;12.10.2011 00:00:00;12.10.2011 00:00:00;20.00;20.00;303.15;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039346320000 0001";"Unterschrank VitaArt 450 mm";"63";"Vita";"310003934";"6320000 0001";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen"
"9403.9090";"Möbelteile aus Holz";"310003935";"310003935-10";10;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;12.10.2011 00:00:00;8.00;8.00;141.38;1.00;"Euro";19;"PUM";"200";;;1;5;"3100039356310000 0001";"63Waschtischplatte KH 900 mm";"63";"Vita";"310003935";"6310000 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.9090";"Möbelteile aus Holz";"310003935";"310003935-11";11;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;12.10.2011 00:00:00;3.00;12.00;122.28;4.00;"Euro";19;"PUM";"200";;;1;5;"3100039356388000 0001";"Konsole";"90";"Neutrale Artikel";"310003935";"6388000 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.9090";"Möbelteile aus Holz";"310003935";"310003935-20";20;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;12.10.2011 00:00:00;14.00;14.00;198.70;1.00;"Euro";19;"PUM";"200";;;1;5;"3100039356310000 0002";"63Waschtischplatte KH 1400mm";"63";"Vita";"310003935";"6310000 0002";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.6000";"Holzmöbel";"310003937";"310003937-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";12.10.2011 00:00:00;12.10.2011 00:00:00;0.00;0.00;472.03;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039379323100 0001";"Unterbau Vero / Modul X 950 mm";"93";"Vero / Modul X";"310003937";"9323100 0001";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe"
"7009.9190";"Glasspiegel";"310003938";"310003938-10";10;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;12.10.2011 00:00:00;30.00;30.00;623.28;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039386351400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003938";"6351400 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"6910.9000";"Waschbecken Keramik";"310003938";"310003938-11";11;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;12.10.2011 00:00:00;23.00;23.00;521.80;1.00;"Euro";19;"PUM";"200";;;1;5;"3100039386301100 0001";"63 Glaswaschtisch 900 mm";"63";"Vita";"310003938";"6301100 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.6000";"Holzmöbel";"310003938";"310003938-12";12;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;12.10.2011 00:00:00;35.00;35.00;652.57;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039386324300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003938";"6324300 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.6000";"Holzmöbel";"310003939";"310003939-10";10;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";19.10.2011 00:00:00;19.10.2011 00:00:00;14.00;14.00;189.79;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039396346100 0001";"63Lichtspiegel 750 mm";"63";"Vita";"310003939";"6346100 0001";"Link KG, Donaustrasse 11, DE-76437 Rastatt"
"9403.6000";"Holzmöbel";"310003941";"310003941-10";10;"PFEIFFER & MAY Trossingen KG";"H00001088";"Industriestrasse";"26";"DE";"78647";"Trossingen";"DE-5823463               ";12.10.2011 00:00:00;12.10.2011 00:00:00;28.00;28.00;476.37;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039416327101 0001";"Waschtischmöbel VitaArt 800 mm";"63";"Vita";"310003941";"6327101 0001";"PFEIFFER & MAY Trossingen KG, Industriestrasse 26, DE-78647 Trossingen"
"9403.9090";"Möbelteile aus Holz";"310003945";"310003945-10";10;"Pfeiffer & May Aalen Gmbh";"H00001273";"Filsallee";"5";"DE";"73207";"Plochingen";;19.10.2011 00:00:00;19.10.2011 00:00:00;18.00;18.00;244.56;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039456310000 0001";"63Waschtischplatte KH 1800mm";"63";"Vita";"310003945";"6310000 0001";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen"
"9403.9090";"Möbelteile aus Holz";"310003945";"310003945-11";11;"Pfeiffer & May Aalen Gmbh";"H00001273";"Filsallee";"5";"DE";"73207";"Plochingen";;19.10.2011 00:00:00;19.10.2011 00:00:00;3.00;3.00;30.57;1.00;"Euro";19;"PUM";"200";;;1;5;"3100039456388000 0001";"Konsole";"90";"Neutrale Artikel";"310003945";"6388000 0001";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen"
"9403.6000";"Holzmöbel";"310003945";"310003945-12";12;"Pfeiffer & May Aalen Gmbh";"H00001273";"Filsallee";"5";"DE";"73207";"Plochingen";;19.10.2011 00:00:00;19.10.2011 00:00:00;23.00;23.00;395.28;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039456320300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003945";"6320300 0001";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen"
"7009.9190";"Glasspiegel";"310003945";"310003945-13";13;"Pfeiffer & May Aalen Gmbh";"H00001273";"Filsallee";"5";"DE";"73207";"Plochingen";;19.10.2011 00:00:00;19.10.2011 00:00:00;26.00;26.00;425.00;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039456341400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003945";"6341400 0001";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen"
"9403.9090";"Möbelteile aus Holz";"310003946";"310003946-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001126";"Pfalzblickstrasse";"4";"DE";"55422";"Bacharach-Henschhausen";;12.10.2011 00:00:00;12.10.2011 00:00:00;22.00;22.00;0.00;1.00;"Euro";19;"F-PUM";"200";;;1;5;"3100039466310000 0001";"63Waschtischplatte KH 2200mm";"63";"Vita";"310003946";"6310000 0001";"Schmidt Holzteam, Pfalzblickstrasse 4, DE-55422 Bacharach-Henschhausen"
"7009.9190";"Glasspiegel";"310003947";"310003947-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";12.10.2011 00:00:00;12.10.2011 00:00:00;38.00;38.00;715.83;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039476351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003947";"6351800 0001";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld"
"6910.9000";"Waschbecken Keramik";"310003949";"310003949-10";10;"Löffelhardt Heilbronn";"H00001169";"Hauptstrasse";"58";"DE";"74360";"Ilsfeld";"DE-7342055               ";19.10.2011 00:00:00;19.10.2011 00:00:00;16.00;16.00;263.66;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039496300100 0001";"63Mineralgusswaschtisch 900 mm";"63";"Vita";"310003949";"6300100 0001";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld"
"6910.9000";"Waschbecken Keramik";"310003950";"310003950-10";10;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";19.10.2011 00:00:00;19.10.2011 00:00:00;24.00;24.00;374.90;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039506300200 0001";"63Mineralgusswaschtisch 1200mm";"63";"Vita";"310003950";"6300200 0001";"Link VS- Schwenningen KG, Lichtensteinerstr. 18-32, DE-78056 VS-Schwenningen"
"9403.9090";"Möbelteile aus Holz";"310003951";"310003951-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";19.10.2011 00:00:00;19.10.2011 00:00:00;14.00;14.00;254.32;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039516310000 0001";"63Waschtischplatte KH 1400mm";"63";"Vita";"310003951";"6310000 0001";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn"
"9403.9090";"Möbelteile aus Holz";"310003951";"310003951-11";11;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";19.10.2011 00:00:00;19.10.2011 00:00:00;3.00;3.00;30.57;1.00;"Euro";19;"PUM";"200";;;1;5;"3100039516388000 0001";"Konsole";"90";"Neutrale Artikel";"310003951";"6388000 0001";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn"
"9403.6000";"Holzmöbel";"310003951";"310003951-12";12;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";19.10.2011 00:00:00;19.10.2011 00:00:00;20.00;20.00;303.15;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039516320000 0001";"Unterschrank VitaArt 450 mm";"63";"Vita";"310003951";"6320000 0001";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn"
"7009.9190";"Glasspiegel";"310003951";"310003951-13";13;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";19.10.2011 00:00:00;19.10.2011 00:00:00;42.00;42.00;715.83;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039516352100 0001";"Spiegelschrank VitaArt  1350mm";"63";"Vita";"310003951";"6352100 0001";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn"
"7009.9190";"Glasspiegel";"310003952";"310003952-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";19.10.2011 00:00:00;19.10.2011 00:00:00;38.00;38.00;715.83;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039526351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003952";"6351800 0001";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn"
"7324.9021";"Sanitärartikel";"310003954";"310003954-10";10;"Pfeiffer&May Mannheim KG";"H00001126";"Pfalzblickstrasse";"4";"DE";"55422";"Bacharach-Henschhausen";;11.10.2011 00:00:00;17.10.2011 00:00:00;0.00;0.00;0.00;1.00;"Euro";19;"PUM";"200";;;1;0;"003778";"Griffleiste Aris Typ2,1047.5mm";"998";"Einkaufsteile/Ersatzteile";"         ";"003778      ";"Schmidt Holzteam, Pfalzblickstrasse 4, DE-55422 Bacharach-Henschhausen"
"9403.9090";"Möbelteile aus Holz";"310003955";"310003955-10";10;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";19.10.2011 00:00:00;19.10.2011 00:00:00;12.00;12.00;175.77;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039556310000 0001";"63Waschtischplatte KH 1200mm";"63";"Vita";"310003955";"6310000 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.9090";"Möbelteile aus Holz";"310003955";"310003955-11";11;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";19.10.2011 00:00:00;19.10.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19;"PUM";"200";;;1;5;"3100039556388000 0001";"Konsole";"90";"Neutrale Artikel";"310003955";"6388000 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"7009.9190";"Glasspiegel";"310003955";"310003955-12";12;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";19.10.2011 00:00:00;19.10.2011 00:00:00;38.00;38.00;669.56;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039556351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003955";"6351800 0001";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.9090";"Möbelteile aus Holz";"310003955";"310003955-20";20;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";19.10.2011 00:00:00;19.10.2011 00:00:00;16.00;16.00;183.42;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039556310000 0002";"63Waschtischplatte KH 1600mm";"63";"Vita";"310003955";"6310000 0002";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.9090";"Möbelteile aus Holz";"310003955";"310003955-21";21;"Pfeiffer&May Dillingen KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";19.10.2011 00:00:00;19.10.2011 00:00:00;3.00;9.00;91.71;3.00;"Euro";19;"PUM";"200";;;1;5;"3100039556388000 0002";"Konsole";"90";"Neutrale Artikel";"310003955";"6388000 0002";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen"
"9403.6000";"Holzmöbel";"310003956";"310003956-10";10;"Pfeiffer & May Leonberg GmbH";"H00001169";"Hauptstrasse";"58";"DE";"74360";"Ilsfeld";"DE-7342055               ";19.10.2011 00:00:00;19.10.2011 00:00:00;0.00;0.00;472.03;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039569323100 0001";"Unterbau Vero / Modul X 950 mm";"93";"Vero / Modul X";"310003956";"9323100 0001";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld"
"9403.6000";"Holzmöbel";"310003957";"310003957-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";19.10.2011 00:00:00;19.10.2011 00:00:00;28.00;28.00;571.48;1.00;"Euro";19;"PUM";"200";;;1;0;"3100039576327202 0001";"Waschtischmöbel VitaArt 800 mm";"63";"Vita";"310003957";"6327202 0001";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe"
"7324.9021";"Sanitärartikel";"310003958";"310003958-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";12.10.2011 00:00:00;18.10.2011 00:00:00;0.00;0.00;36.85;1.00;"Euro";19;"PUM";"200";;;1;0;"003798";"Manchette 250x290x64mm";"998";"Einkaufsteile/Ersatzteile";"         ";"003798      ";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld"
