"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"KundeName";"Warenempfänger";"A_Adresse";"A_Hausnummer";"Land";"Postleitzahl";"Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt";"Tour";"VersandLager";"Lagerplatz";"LagerBestand";"Eingelagert";"PA_Status";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"Projekt";"ProjektArtikel"
"9403.6000";"Holzmöbel";"300012499";"300012499-11";11;"Richter + Frenzel Giessen";"H00000355";"Gottlieb-Daimler-Str.";"8";"DE";"35398";"Giessen";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;26.00;26.00;264.60;1.00;"Euro";19;"R&F";"200";;;1;0;"3000124998430100 0001";"Hochschrank MyStar 350mm";"84";"MyStar";"300012499";"8430100 0001"
"9403.6000";"Holzmöbel";"300012499";"300012499-12";12;"Richter + Frenzel Giessen";"H00000355";"Gottlieb-Daimler-Str.";"8";"DE";"35398";"Giessen";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000124998431101 0001";"Hochschrank MyStar 400mm";"84";"MyStar";"300012499";"8431101 0001"
"9403.9090";"Möbelteile aus Holz";"300012526";"300012526-10";10;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;20.00;20.00;331.92;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125267705400 0001";"ABF Vollkunstharz neo.2 1200mm";"77";"neo.2";"300012526";"7705400 0001"
"9403.6000";"Holzmöbel";"300012526";"300012526-11";11;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;42.00;42.00;441.15;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125267723400 0001";"Unterbau neo.2 1200mm";"77";"neo.2";"300012526";"7723400 0001"
"9403.6000";"Holzmöbel";"300012526";"300012526-12";12;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;37.00;37.00;533.90;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125267743001 0001";"Spiegelschrank neo.2 1200mm";"77";"neo.2";"300012526";"7743001 0001"
"9403.6000";"Holzmöbel";"300012526";"300012526-20";20;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;12.00;12.00;269.30;1.00;"Euro";19;"R&F";"200";"K002      ";1.00;1;9;"3000125265920100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012526";"5920100 0001"
"9403.6000";"Holzmöbel";"300012526";"300012526-21";21;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;14.00;14.00;349.34;1.00;"Euro";19;"R&F";"200";"A40       ";1.00;1;9;"3000125265940202 0001";"Spiegelschrank MyStyle 450 mm";"59";"MyStyle / cubito";"300012526";"5940202 0001"
"9403.6000";"Holzmöbel";"300012534";"300012534-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;462.34;1.00;"Euro";19;"R&F";"200";;;1;0;"SP00100415920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"SP0010041";"5920500 0001"
"9403.6000";"Holzmöbel";"300012534";"300012534-11";11;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;370.06;1.00;"Euro";19;"R&F";"200";;;1;0;"SP00100415930100 0001";"Seitenschrank MyStyle 300mm";"59";"MyStyle / cubito";"SP0010041";"5930100 0001"
"9403.6000";"Holzmöbel";"300012534";"300012534-12";12;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;30.00;30.00;655.37;1.00;"Euro";19;"R&F";"200";;;1;0;"SP00100415941500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"SP0010041";"5941500 0001"
"9403.6000";"Holzmöbel";"300012540";"300012540-10";10;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";06.10.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;406.52;1.00;"Euro";19;"R&F";"200";;;1;0;"SP00100388922100 0001";"Unterbau iCon / Modul X 700 mm";"89";"iCon / Modul X";"SP0010038";"8922100 0001"
"9403.6000";"Holzmöbel";"300012544";"300012544-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;35.50;35.50;540.96;1.00;"Euro";19;"R&F";"200";;;1;0;"SP00100488420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"SP0010048";"8420400 0001"
"9403.6000";"Holzmöbel";"300012544";"300012544-11";11;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;26.00;26.00;334.75;1.00;"Euro";19;"R&F";"200";;;1;0;"SP00100488430100 0001";"Hochschrank MyStar 350mm";"84";"MyStar";"SP0010048";"8430100 0001"
"9403.6000";"Holzmöbel";"300012544";"300012544-20";20;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;34.00;34.00;667.61;1.00;"Euro";19;"R&F";"200";;;1;0;"3000125445941700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012544";"5941700 0001"
"9403.6000";"Holzmöbel";"300012546";"300012546-10";10;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;35.50;35.50;377.59;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125468420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012546";"8420400 0001"
"9403.6000";"Holzmöbel";"300012546";"300012546-11";11;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000125468431101 0001";"Hochschrank MyStar 400mm";"84";"MyStar";"300012546";"8431101 0001"
"9403.6000";"Holzmöbel";"300012546";"300012546-12";12;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;26.00;26.00;264.60;1.00;"Euro";19;"R&F";"200";;;1;0;"3000125468430100 0001";"Hochschrank MyStar 350mm";"84";"MyStar";"300012546";"8430100 0001"
"9403.6000";"Holzmöbel";"300012550";"300012550-10";10;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";30.09.2011 00:00:00;06.10.2011 00:00:00;35.50;35.50;377.59;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125508420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012550";"8420400 0001"
"9403.6000";"Holzmöbel";"300012550";"300012550-11";11;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";30.09.2011 00:00:00;06.10.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000125508431101 0001";"Hochschrank MyStar 400mm";"84";"MyStar";"300012550";"8431101 0001"
"9403.6000";"Holzmöbel";"300012550";"300012550-20";20;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";30.09.2011 00:00:00;06.10.2011 00:00:00;32.00;32.00;475.52;1.00;"Euro";19;"R&F";"200";"E30       ";1.00;1;9;"3000125505940700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012550";"5940700 0001"
"9403.6000";"Holzmöbel";"300012553";"300012553-10";10;"Richter + Frenzel Bamberg";"H00000323";"Kronacherstrasse";"100";"DE";"96052";"Bamberg";"DE-4949692               ";30.09.2011 00:00:00;06.10.2011 00:00:00;21.50;21.50;432.68;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125538420300 0001";"Unterbau MyStar 620 mm";"84";"MyStar";"300012553";"8420300 0001"
"9403.6000";"Holzmöbel";"300012553";"300012553-20";20;"Richter + Frenzel Bamberg";"H00000323";"Kronacherstrasse";"100";"DE";"96052";"Bamberg";"DE-4949692               ";30.09.2011 00:00:00;06.10.2011 00:00:00;24.00;24.00;414.79;1.00;"Euro";19;"R&F";"200";"A20       ";1.00;1;9;"3000125535940600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012553";"5940600 0001"
"9403.6000";"Holzmöbel";"300012560";"300012560-10";10;"Richter + Frenzel Landshut-Ergoldin";"I00002615";"Carl-von-Linde-Strasse";"4b";"DE";"85748";"Garching - Hochbrück";;27.09.2011 00:00:00;27.09.2011 00:00:00;24.00;24.00;0.00;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125605925400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012560";"5925400 0001"
"9403.6000";"Holzmöbel";"300012561";"300012561-10";10;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;54.00;54.00;882.30;1.00;"Euro";19;"R&F";"200";;;1;5;"SP00100466142901 0001";"Spiegelschrank Noto 1350mm";"61";"Noto";"SP0010046";"6142901 0001"
"9403.6000";"Holzmöbel";"300012563";"300012563-10";10;"Richter + Frenzel Kerpen-Türnich";"H00000966";"Heisenbergstrasse";"40";"DE";"50169";"Kerpen- Türnich";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;40.00;40.00;760.36;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125637743302 0001";"Spiegelschrank neo.2 1200mm";"77";"neo.2";"300012563";"7743302 0001"
"9403.6000";"Holzmöbel";"300012565";"300012565-10";10;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";"G008      ";1.00;1;9;"3000125655920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012565";"5920500 0001"
"9403.6000";"Holzmöbel";"300012565";"300012565-11";11;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;28.00;28.00;339.46;1.00;"Euro";19;"R&F";"200";"G008      ";1.00;1;9;"3000125655925500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012565";"5925500 0001"
"9403.6000";"Holzmöbel";"300012565";"300012565-12";12;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;29.00;29.00;448.68;1.00;"Euro";19;"R&F";"200";"G23       ";1.00;1;9;"3000125655940500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012565";"5940500 0001"
"9403.6000";"Holzmöbel";"300012566";"300012566-10";10;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;0.00;0.00;800.89;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125661428100 0001";"UB Living Style/Modul X 160mm";"14";"Living Style / Modul X";"300012566";"1428100 0001"
"7324.9021";"Sanitärartikel";"300012573";"300012573-10";10;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;24.00;24.00;459.51;1.00;"Euro";19;"R&F";"200";"K21       ";1.00;1;9;"3000125737709400 0001";"77 Mineralgusswaschtisch1200mm";"77";"neo.2";"300012573";"7709400 0001"
"9403.6000";"Holzmöbel";"300012573";"300012573-11";11;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;40.00;40.00;449.63;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125737722400 0001";"Unterbau neo.2 1200mm";"77";"neo.2";"300012573";"7722400 0001"
"9403.6000";"Holzmöbel";"300012573";"300012573-12";12;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;32.00;32.00;255.18;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125737730301 0001";"Seitenschrank neo.2 350 mm";"77";"neo.2";"300012573";"7730301 0001"
"9403.6000";"Holzmöbel";"300012573";"300012573-13";13;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;40.00;40.00;706.69;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125737743302 0001";"Spiegelschrank neo.2 1200mm";"77";"neo.2";"300012573";"7743302 0001"
"9403.6000";"Holzmöbel";"300012574";"300012574-10";10;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;23.00;23.00;408.19;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125745920300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012574";"5920300 0001"
"9403.6000";"Holzmöbel";"300012576";"300012576-10";10;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;17.50;35.00;534.84;2.00;"Euro";19;"R&F";"200";;;1;5;"3000125768421200 0001";"Unterbau MyStar 540 mm";"84";"MyStar";"300012576";"8421200 0001"
"9403.6000";"Holzmöbel";"300012576";"300012576-11";11;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000125768431101 0001";"Hochschrank MyStar 400mm";"84";"MyStar";"300012576";"8431101 0001"
"9403.6000";"Holzmöbel";"300012577";"300012577-10";10;"Richter + Frenzel Ingolstadt";"H00000348";"Eriagstr.";"11";"DE";"85053";"Ingolstadt";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;30.50;30.50;362.53;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125778421400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012577";"8421400 0001"
"9403.6000";"Holzmöbel";"300012577";"300012577-11";11;"Richter + Frenzel Ingolstadt";"H00000348";"Eriagstr.";"11";"DE";"85053";"Ingolstadt";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000125778431101 0001";"Hochschrank MyStar 400mm";"84";"MyStar";"300012577";"8431101 0001"
"9403.6000";"Holzmöbel";"300012577";"300012577-20";20;"Richter + Frenzel Ingolstadt";"H00000348";"Eriagstr.";"11";"DE";"85053";"Ingolstadt";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;32.00;32.00;475.52;1.00;"Euro";19;"R&F";"200";"I20       ";1.00;1;9;"3000125775940700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012577";"5940700 0001"
"9403.6000";"Holzmöbel";"300012577";"300012577-30";30;"Richter + Frenzel Ingolstadt";"H00000348";"Eriagstr.";"11";"DE";"85053";"Ingolstadt";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000125778431202 0001";"Hochschrank MyStar 400mm";"84";"MyStar";"300012577";"8431202 0001"
"9403.6000";"Holzmöbel";"300012577";"300012577-40";40;"Richter + Frenzel Ingolstadt";"H00000348";"Eriagstr.";"11";"DE";"85053";"Ingolstadt";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;12.00;12.00;225.52;1.00;"Euro";19;"R&F";"200";"K001      ";1.00;1;9;"3000125775925100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012577";"5925100 0001"
"9403.6000";"Holzmöbel";"300012577";"300012577-41";41;"Richter + Frenzel Ingolstadt";"H00000348";"Eriagstr.";"11";"DE";"85053";"Ingolstadt";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;21.00;21.00;305.56;1.00;"Euro";19;"R&F";"200";"K001      ";1.00;1;9;"3000125775925300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012577";"5925300 0001"
"9403.6000";"Holzmöbel";"300012577";"300012577-42";42;"Richter + Frenzel Ingolstadt";"H00000348";"Eriagstr.";"11";"DE";"85053";"Ingolstadt";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19;"R&F";"200";"K001      ";1.00;1;9;"3000125775931202 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012577";"5931202 0001"
"9403.9090";"Möbelteile aus Holz";"300012579";"300012579-10";10;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;12.00;12.00;218.93;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125797704600 0001";"ABF Kunstharz neo.2 1500mm";"77";"neo.2";"300012579";"7704600 0001"
"9403.6000";"Holzmöbel";"300012579";"300012579-11";11;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;32.00;32.00;554.85;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125797724600 0001";"Unterbau neo.2 1500mm";"77";"neo.2";"300012579";"7724600 0001"
"9403.6000";"Holzmöbel";"300012579";"300012579-12";12;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;47.00;47.00;308.85;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125797732501 0001";"Seitenschrank neo.2 450 mm";"77";"neo.2";"300012579";"7732501 0001"
"9403.6000";"Holzmöbel";"300012583";"300012583-10";10;"Richter + Frenzel Aschheim-Dornach";"I00002615";"Carl-von-Linde-Strasse";"4b";"DE";"85748";"Garching - Hochbrück";;27.09.2011 00:00:00;27.09.2011 00:00:00;26.00;26.00;0.00;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125835920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012583";"5920400 0001"
"9403.6000";"Holzmöbel";"300012584";"300012584-10";10;"Richter + Frenzel Büttelborn";"H00000363";"Hessenring";"25";"DE";"64572";"Büttelborn";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;35.50;35.50;377.59;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125848420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012584";"8420400 0001"
"9403.6000";"Holzmöbel";"300012584";"300012584-20";20;"Richter + Frenzel Büttelborn";"H00000363";"Hessenring";"25";"DE";"64572";"Büttelborn";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;34.00;34.00;607.82;1.00;"Euro";19;"R&F";"200";"A000      ";1.00;1;9;"3000125845941700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012584";"5941700 0001"
"9403.9090";"Möbelteile aus Holz";"300012586";"300012586-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;14.00;14.00;220.34;1.00;"Euro";19;"ADE";"200";;;1;5;"3000125867700300 0001";"ABF Vollkunstharz neo.2 900 mm";"77";"neo.2";"300012586";"7700300 0001"
"9403.6000";"Holzmöbel";"300012586";"300012586-11";11;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;35.00;35.00;268.60;1.00;"Euro";19;"ADE";"200";;;1;5;"3000125867722300 0001";"Unterbau neo.2 900 mm";"77";"neo.2";"300012586";"7722300 0001"
"9403.6000";"Holzmöbel";"300012587";"300012587-10";10;"Richter + Frenzel Büttelborn";"H00000363";"Hessenring";"25";"DE";"64572";"Büttelborn";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;12.00;12.00;225.52;1.00;"Euro";19;"R&F";"200";"W020      ";1.00;1;9;"3000125875925100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012587";"5925100 0001"
"7324.9021";"Sanitärartikel";"300012598";"300012598-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;24.00;24.00;241.76;1.00;"Euro";19;"ADE";"200";;;1;5;"3000125987709500 0001";"77 Mineralgusswaschtisch1200mm";"77";"neo.2";"300012598";"7709500 0001"
"9403.6000";"Holzmöbel";"300012598";"300012598-11";11;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;40.00;40.00;450.33;1.00;"Euro";19;"ADE";"200";;;1;5;"3000125987722400 0001";"Unterbau neo.2 1200mm";"77";"neo.2";"300012598";"7722400 0001"
"7324.9021";"Sanitärartikel";"300012599";"300012599-10";10;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;24.00;24.00;435.17;1.00;"Euro";19;"R&F";"200";"K22       ";1.00;1;9;"3000125997709500 0001";"77 Mineralgusswaschtisch1200mm";"77";"neo.2";"300012599";"7709500 0001"
"9403.6000";"Holzmöbel";"300012599";"300012599-11";11;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";29.09.2011 00:00:00;29.09.2011 00:00:00;40.00;40.00;470.34;1.00;"Euro";19;"R&F";"200";;;1;5;"3000125997722400 0001";"Unterbau neo.2 1200mm";"77";"neo.2";"300012599";"7722400 0001"
"9403.6000";"Holzmöbel";"300012602";"300012602-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;42.50;42.50;310.27;1.00;"Euro";19;"R&F";"200";;;1;5;"3000126028424101 0001";"Unterbau MyStar 1220mm";"84";"MyStar";"300012602";"8424101 0001"
"9403.6000";"Holzmöbel";"300012602";"300012602-20";20;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;25.00;25.00;274.25;1.00;"Euro";19;"R&F";"200";"E33       ";1.00;1;9;"3000126025941600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012602";"5941600 0001"
"9403.6000";"Holzmöbel";"300012603";"300012603-10";10;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;70.00;70.00;1247.18;1.00;"Euro";19;"R&F";"200";;;1;5;"3000126036120600 0001";"Unterbau Noto 2350mm";"61";"Noto";"300012603";"6120600 0001"
"9403.6000";"Holzmöbel";"300012603";"300012603-11";11;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";30.09.2011 00:00:00;30.09.2011 00:00:00;64.00;64.00;365.35;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126036131202 0001";"Seitenschrank Noto 450mm";"61";"Noto";"300012603";"6131202 0001"
"9403.6000";"Holzmöbel";"300012607";"300012607-10";10;"Richter + Frenzel Kassel";"H00000356";"Gobietstr.";"5";"DE";"34123";"Kassel";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;12.00;12.00;225.52;1.00;"Euro";19;"R&F";"200";"W025      ";1.00;1;9;"3000126075920100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012607";"5920100 0001"
"9403.6000";"Holzmöbel";"300012608";"300012608-10";10;"Richter + Frenzel Kassel";"H00000356";"Gobietstr.";"5";"DE";"34123";"Kassel";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;28.00;28.00;339.46;1.00;"Euro";19;"R&F";"200";"D009      ";1.00;1;9;"3000126085925500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012608";"5925500 0001"
"9403.6000";"Holzmöbel";"300012608";"300012608-11";11;"Richter + Frenzel Kassel";"H00000356";"Gobietstr.";"5";"DE";"34123";"Kassel";"DE-4949692               ";27.09.2011 00:00:00;27.09.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19;"R&F";"200";"E003      ";1.00;1;9;"3000126085931202 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012608";"5931202 0001"
